day,customer_id,customer_type,total_sales
2019-09-15,606048157780,Returning,112.790
2019-09-15,413046243353,Returning,29.010
2019-09-15,1215254724692,Returning,34.800
2019-09-15,1926153109588,Returning,39.000
2019-09-15,2418000232532,First-time,25.940
2019-09-15,332769493017,Returning,242.000
2019-09-15,305043669017,Returning,28.600
2019-09-15,1878269198420,Returning,57.700
2019-09-15,180337737753,Returning,117.000
2019-09-15,1996966658132,Returning,146.800
2019-09-15,1858760179796,Returning,102.900
2019-09-15,2419465093204,First-time,27.400
2019-09-15,2395101462612,Returning,40.000
2019-09-15,2380215910484,Returning,29.900
2019-09-15,2419798016084,First-time,32.500
2019-09-15,2417517068372,First-time,71.100
2019-09-15,1926315147348,Returning,55.450
2019-09-15,2087974666324,Returning,156.000
2019-09-15,2418490277972,First-time,33.000
2019-09-15,186377797657,Returning,144.900
2019-09-15,334640447513,Returning,27.100
2019-09-15,613457985620,Returning,60.800
2019-09-15,1992460304468,Returning,47.440
2019-09-15,676714119252,Returning,71.700
2019-09-15,610433499220,Returning,190.200
2019-09-15,2238526292052,Returning,39.000
2019-09-15,2419424624724,First-time,40.000
2019-09-15,1826764193876,Returning,43.520
2019-09-15,2419367575636,First-time,92.400
2019-09-15,186222116889,Returning,4.400
2019-09-15,2419696599124,First-time,33.650
2019-09-15,2419715014740,First-time,110.000
2019-09-15,2419838287956,First-time,33.600
2019-09-15,2417991549012,Returning,117.250
2019-09-15,408955224089,Returning,106.700
2019-09-15,3317546374,Returning,133.900
2019-09-15,736661012564,Returning,93.000
2019-09-15,672984334420,Returning,144.700
2019-09-15,123838070809,Returning,134.600
2019-09-15,1747100631124,Returning,25.850
2019-09-15,380678635545,Returning,74.400
2019-09-15,1931127029844,Returning,50.000
2019-09-15,357558321177,Returning,51.050
2019-09-15,411778023449,Returning,40.500
2019-09-15,2418533564500,First-time,26.000
2019-09-15,2420000882772,First-time,25.000
2019-09-15,2321076060244,Returning,100.800
2019-09-15,2419527647316,First-time,56.700
2019-09-15,1107664896084,Returning,135.900
2019-09-15,1681825562708,Returning,83.900
2019-09-15,2070057943124,Returning,75.700
2019-09-15,1161863888980,Returning,94.850
2019-09-15,2420082376788,Returning,37.510
2019-09-15,1861579046996,Returning,69.510
2019-09-15,748956680276,Returning,25.800
2019-09-15,148598423577,Returning,195.940
2019-09-15,2304964952148,Returning,4.000
2019-09-16,419701358617,Returning,291.000
2019-09-16,1215316951124,Returning,484.960
2019-09-16,2277116117076,Returning,52.500
2019-09-16,1229266485332,Returning,25.700
2019-09-16,741040291924,Returning,65.400
2019-09-16,2423640457300,First-time,25.800
2019-09-16,1219299508308,Returning,66.300
2019-09-16,1203475120212,Returning,59.900
2019-09-16,2424038195284,First-time,27.900
2019-09-16,2379668586580,Returning,99.070
2019-09-16,1847851090004,Returning,25.010
2019-09-16,2395252195412,First-time,68.000
2019-09-16,1750573056084,Returning,32.890
2019-09-16,347889074201,Returning,61.300
2019-09-16,103656194073,Returning,35.000
2019-09-16,2421628600404,First-time,58.200
2019-09-16,2420406190164,First-time,29.400
2019-09-16,2424088494164,First-time,63.370
2019-09-16,845868662868,Returning,177.800
2019-09-16,1098058137684,Returning,69.450
2019-09-16,13688668185,Returning,59.910
2019-09-16,2420584054868,First-time,25.900
2019-09-16,2199796056148,Returning,189.760
2019-09-16,1914964181076,Returning,107.500
2019-09-16,854646784084,Returning,36.500
2019-09-16,1680842719316,Returning,108.900
2019-09-16,5730396108,Returning,450.000
2019-09-16,1862308888660,Returning,121.300
2019-09-16,1155548020820,Returning,70.700
2019-09-16,4865503052,Returning,26.000
2019-09-16,4585935622,Returning,29.800
2019-09-16,845001916500,Returning,44.300
2019-09-16,1175065362516,Returning,139.900
2019-09-16,748137742420,Returning,84.900
2019-09-16,413603004441,Returning,156.900
2019-09-16,1861351964756,Returning,78.000
2019-09-16,288107921433,Returning,117.250
2019-09-16,681800237140,Returning,73.000
2019-09-16,2423839490132,First-time,26.100
2019-09-16,1897420390484,Returning,48.700
2019-09-16,265415360537,Returning,61.000
2019-09-16,1992502837332,Returning,31.200
2019-09-16,2421845000276,First-time,25.500
2019-09-16,261277286425,Returning,38.500
2019-09-16,2424364269652,First-time,84.400
2019-09-16,627701153876,Returning,60.500
2019-09-16,123832991769,Returning,132.000
2019-09-16,1146334281812,Returning,31.900
2019-09-16,2424050942036,First-time,114.000
2019-09-16,191742050329,Returning,66.550
2019-09-16,1920354549844,Returning,100.900
2019-09-16,1827724427348,Returning,58.800
2019-09-16,2424243683412,First-time,39.900
2019-09-16,6426667404,Returning,62.440
2019-09-16,2395648655444,Returning,58.500
2019-09-16,2180238344276,Returning,44.000
2019-09-16,295573422105,Returning,25.700
2019-09-16,2401084735572,Returning,38.500
2019-09-16,2192159014996,First-time,185.650
2019-09-16,741178867796,Returning,3.300
2019-09-16,350514184217,Returning,98.650
2019-09-16,1105473732692,Returning,217.400
2019-09-16,1153918206036,Returning,41.050
2019-09-16,145528160281,Returning,42.690
2019-09-16,1262890942548,Returning,116.500
2019-09-16,5544000652,Returning,39.800
2019-09-16,1165715963988,Returning,81.700
2019-09-16,749379616852,Returning,503.200
2019-09-16,2420600078420,First-time,26.000
2019-09-16,1742921662548,Returning,27.500
2019-09-16,151220060185,Returning,26.000
2019-09-16,687717122132,Returning,63.600
2019-09-16,2260793819220,Returning,30.500
2019-09-16,1113630310484,Returning,162.910
2019-09-16,1932459638868,Returning,0.000
2019-09-16,1233492213844,Returning,184.400
2019-09-16,2421618868308,Returning,32.000
2019-09-16,687817064532,Returning,58.500
2019-09-16,2423930191956,First-time,96.620
2019-09-16,270882603033,Returning,36.010
2019-09-16,1827129229396,Returning,53.120
2019-09-16,1158696435796,Returning,48.900
2019-09-16,1170693554260,Returning,27.500
2019-09-16,417690419225,Returning,108.000
2019-09-16,2421582921812,First-time,48.450
2019-09-16,1205229387860,Returning,31.200
2019-09-16,6593932876,Returning,30.500
2019-09-16,695316054100,Returning,84.400
2019-09-16,6431949324,Returning,261.640
2019-09-16,2424078860372,First-time,55.000
2019-09-16,1929584672852,Returning,106.100
2019-09-16,1236763672660,Returning,32.900
2019-09-16,1141198454868,Returning,150.600
2019-09-16,2421387853908,First-time,36.700
2019-09-16,1889479000148,Returning,56.000
2019-09-16,6265409036,Returning,200.150
2019-09-16,1847712645204,Returning,36.200
2019-09-16,2013835657300,Returning,62.800
2019-09-16,2424345362516,First-time,30.210
2019-09-16,2420420247636,First-time,145.210
2019-09-16,2232346935380,Returning,100.400
2019-09-16,2423872389204,First-time,31.000
2019-09-16,41839755289,Returning,55.200
2019-09-16,2417291296852,First-time,416.960
2019-09-16,2315353915476,Returning,128.900
2019-09-16,1829937217620,Returning,52.500
2019-09-16,1127330709588,Returning,103.800
2019-09-16,2420436336724,First-time,41.900
2019-09-16,1207985307732,Returning,137.740
2019-09-16,5430554060,Returning,95.510
2019-09-16,2111335792724,Returning,31.500
2019-09-16,1128292188244,Returning,84.000
2019-09-16,602448396372,Returning,34.300
2019-09-16,2424234704980,First-time,46.400
2019-09-16,199322632217,Returning,123.610
2019-09-16,661963735124,Returning,67.750
2019-09-16,174265368601,First-time,29.200
2019-09-16,2424327536724,First-time,52.250
2019-09-16,431026077721,Returning,130.100
2019-09-16,1973000077396,Returning,22.900
2019-09-16,1742609514580,Returning,104.400
2019-09-16,6378394636,Returning,28.000
2019-09-16,1713418109012,Returning,42.000
2019-09-16,408916885529,Returning,173.000
2019-09-16,402672517145,Returning,50.000
2019-09-16,1178495615060,Returning,39.770
2019-09-16,2310548095060,Returning,46.900
2019-09-16,1179136458836,Returning,164.500
2019-09-16,2422827417684,First-time,47.000
2019-09-16,1744173006932,Returning,26.350
2019-09-16,602241007700,Returning,168.000
2019-09-16,2421469937748,First-time,49.300
2019-09-16,853860450388,Returning,68.000
2019-09-16,1678919762004,Returning,175.920
2019-09-16,1107235962964,Returning,29.500
2019-09-16,2424041046100,First-time,199.880
2019-09-16,2011098841172,Returning,41.500
2019-09-16,2134250422356,Returning,259.190
2019-09-16,365275086873,Returning,174.500
2019-09-16,389374574617,Returning,45.990
2019-09-16,2343496089684,Returning,63.000
2019-09-16,744176681044,Returning,56.000
2019-09-16,851701334100,Returning,169.820
2019-09-16,2003538378836,Returning,22.200
2019-09-16,2424261214292,First-time,73.630
2019-09-16,2306120908884,Returning,26.200
2019-09-16,1761456390228,Returning,497.800
2019-09-16,738899787860,Returning,29.990
2019-09-16,1195098439764,Returning,42.000
2019-09-16,2421526462548,First-time,63.000
2019-09-16,2388836155476,Returning,121.160
2019-09-16,284082634777,Returning,53.600
2019-09-16,634160808020,Returning,99.400
2019-09-16,2301320757332,Returning,105.900
2019-09-16,2424377966676,First-time,56.050
2019-09-16,2423938875476,First-time,64.600
2019-09-16,1897326116948,Returning,169.900
2019-09-16,671662407764,Returning,131.900
2019-09-16,2419334709332,First-time,40.280
2019-09-16,2421612904532,First-time,32.000
2019-09-16,1225539485780,Returning,45.800
2019-09-16,2421772812372,First-time,29.800
2019-09-16,679053262932,Returning,29.950
2019-09-16,1932507545684,Returning,61.000
2019-09-16,670115659860,Returning,143.420
2019-09-16,419761127449,Returning,27.550
2019-09-16,418470887449,Returning,68.000
2019-09-16,389653790745,Returning,139.900
2019-09-16,266847027225,Returning,65.100
2019-09-16,2398289330260,First-time,156.200
2019-09-16,107154964505,Returning,39.800
2019-09-16,2420431618132,First-time,277.000
2019-09-16,263896727577,Returning,27.400
2019-09-16,1238265823316,Returning,77.900
2019-09-16,1754563641428,Returning,27.900
2019-09-16,2422919495764,First-time,51.000
2019-09-16,6417918284,Returning,144.900
2019-09-16,1826727624788,Returning,122.800
2019-09-16,850528108628,Returning,41.900
2019-09-16,1240425627732,Returning,27.800
2019-09-16,860692250708,Returning,58.500
2019-09-16,1754623967316,Returning,25.220
2019-09-16,2420567474260,First-time,35.000
2019-09-16,334358216729,Returning,107.000
2019-09-16,1247776407636,Returning,140.000
2019-09-16,2424118116436,First-time,27.980
2019-09-16,1868235112532,Returning,168.250
2019-09-16,2106188070996,Returning,25.080
2019-09-16,2423894409300,First-time,27.080
2019-09-16,734303420500,Returning,78.000
2019-09-16,191841435673,Returning,42.000
2019-09-16,2420572454996,First-time,28.500
2019-09-16,4009774790,Returning,203.300
2019-09-16,2420833419348,First-time,50.160
2019-09-16,2330638581844,Returning,108.150
2019-09-16,1166984413268,Returning,116.600
2019-09-16,4964378124,Returning,75.800
2019-09-16,2421734604884,First-time,27.000
2019-09-16,1839018901588,Returning,44.000
2019-09-16,1741743816788,Returning,60.000
2019-09-16,2421564211284,First-time,156.280
2019-09-16,2393951699028,Returning,152.900
2019-09-16,2415613345876,First-time,40.740
2019-09-16,2421698723924,First-time,47.900
2019-09-16,1189263900756,Returning,52.500
2019-09-16,1832354709588,Returning,95.100
2019-09-16,396141166617,Returning,80.500
2019-09-16,2423940153428,First-time,52.730
2019-09-16,1188403970132,Returning,107.950
2019-09-17,1211089223764,Returning,54.300
2019-09-17,258981560345,Returning,81.300
2019-09-17,676370645076,Returning,28.900
2019-09-17,2250356260948,Returning,65.800
2019-09-17,2426123747412,First-time,78.600
2019-09-17,1151914868820,Returning,50.440
2019-09-17,1920165019732,Returning,242.000
2019-09-17,2424434327636,First-time,44.000
2019-09-17,1934362542164,Returning,53.400
2019-09-17,2426203930708,First-time,80.180
2019-09-17,1996769001556,Returning,37.250
2019-09-17,2251463819348,Returning,36.500
2019-09-17,2326318809172,Returning,35.900
2019-09-17,141921910809,Returning,40.700
2019-09-17,5991068812,Returning,68.000
2019-09-17,1901356286036,Returning,58.500
2019-09-17,1271495589972,Returning,60.800
2019-09-17,856928845908,Returning,113.700
2019-09-17,2287378301012,Returning,25.300
2019-09-17,1859299246164,Returning,26.200
2019-09-17,2387584450644,Returning,111.500
2019-09-17,418936356889,Returning,214.900
2019-09-17,2387584450644,First-time,242.000
2019-09-17,1218151284820,Returning,78.000
2019-09-17,1741091340372,Returning,119.900
2019-09-17,2379294965844,Returning,39.000
2019-09-17,604124381268,Returning,151.900
2019-09-17,1914591019092,Returning,78.000
2019-09-17,2426157662292,First-time,31.800
2019-09-17,1844991098964,Returning,98.200
2019-09-17,2425449349204,First-time,30.970
2019-09-17,216954044441,Returning,80.000
2019-09-17,631462854740,Returning,68.300
2019-09-17,370800918553,Returning,65.000
2019-09-17,277934440473,Returning,39.400
2019-09-17,2424584601684,First-time,31.800
2019-09-17,285613981721,Returning,100.000
2019-09-17,2093463535700,Returning,136.000
2019-09-17,2807959558,Returning,44.900
2019-09-17,1238956736596,Returning,52.400
2019-09-17,670416273492,Returning,99.600
2019-09-17,353349566489,Returning,28.500
2019-09-17,1744561242196,Returning,95.400
2019-09-17,1996704677972,Returning,101.400
2019-09-17,2425887129684,First-time,108.900
2019-09-17,2088478998612,Returning,131.800
2019-09-17,696918769748,Returning,30.000
2019-09-17,2425467502676,First-time,39.710
2019-09-17,2425376604244,First-time,99.880
2019-09-17,2011496513620,Returning,71.500
2019-09-17,1233554112596,Returning,107.650
2019-09-17,1129947627604,Returning,259.600
2019-09-17,1144561631316,Returning,224.000
2019-09-17,1894396690516,Returning,29.800
2019-09-17,1875043680340,Returning,82.000
2019-09-17,6218103436,Returning,75.610
2019-09-17,606958911572,Returning,38.810
2019-09-17,6347404620,Returning,108.500
2019-09-17,2424425513044,First-time,136.040
2019-09-17,2425774440532,First-time,19.900
2019-09-17,2425343901780,First-time,90.350
2019-09-17,1252565975124,Returning,200.200
2019-09-17,1177547145300,Returning,34.500
2019-09-17,1219377823828,Returning,28.000
2019-09-17,162855157785,Returning,107.200
2019-09-17,5928388492,Returning,73.600
2019-09-17,1738889756756,Returning,53.600
2019-09-17,2326349611092,Returning,119.790
2019-09-17,2307779821652,Returning,157.600
2019-09-17,3961946566,Returning,297.120
2019-09-17,1735960723540,Returning,40.000
2019-09-17,1209482674260,Returning,29.000
2019-09-17,1178409173076,Returning,134.850
2019-09-17,2415846490196,Returning,114.500
2019-09-17,2425601589332,First-time,61.660
2019-09-17,1211082244180,Returning,39.000
2019-09-17,2426165919828,First-time,134.900
2019-09-17,381785767961,Returning,25.200
2019-09-17,6270655052,Returning,67.400
2019-09-17,2426011385940,First-time,172.620
2019-09-17,684000051284,Returning,133.300
2019-09-17,290564407321,Returning,80.000
2019-09-17,617160835156,Returning,49.280
2019-09-17,2417548230740,First-time,37.900
2019-09-17,2226109939796,Returning,78.600
2019-09-17,4809583564,Returning,70.800
2019-09-17,417384955929,Returning,76.800
2019-09-17,608771899476,Returning,79.500
2019-09-17,2426139541588,First-time,117.800
2019-09-17,1152983859284,Returning,39.000
2019-09-17,752030416980,Returning,189.510
2019-09-17,294704218137,Returning,159.920
2019-09-17,663728324692,Returning,99.250
2019-09-17,2277013618772,Returning,31.800
2019-09-17,2008597790804,Returning,28.500
2019-09-17,2426084163668,First-time,137.660
2019-09-17,5108485644,Returning,55.390
2019-09-17,2419460505684,First-time,28.600
2019-09-17,2424683266132,First-time,34.000
2019-09-17,1894666928212,Returning,26.250
2019-09-17,4112285126,Returning,87.250
2019-09-17,2009114280020,Returning,198.300
2019-09-17,698331070548,Returning,107.900
2019-09-17,1240365563988,First-time,94.050
2019-09-17,2228390101076,Returning,97.600
2019-09-17,6252032076,Returning,38.400
2019-09-17,1852017147988,Returning,26.400
2019-09-17,847488090196,Returning,25.520
2019-09-17,1877753921620,Returning,27.700
2019-09-17,2426164543572,First-time,73.500
2019-09-17,698130595924,Returning,77.500
2019-09-17,1866106404948,Returning,63.600
2019-09-17,1987907747924,Returning,121.400
2019-09-17,1139692765268,Returning,136.600
2019-09-17,242372739097,Returning,89.500
2019-09-17,221923508249,Returning,183.000
2019-09-17,1714599395412,Returning,361.480
2019-09-17,4734680076,Returning,228.450
2019-09-17,2066339168340,Returning,31.300
2019-09-17,1159707361364,Returning,76.250
2019-09-17,2426227327060,First-time,28.200
2019-09-17,671932317780,Returning,71.720
2019-09-17,431873097753,Returning,144.900
2019-09-17,2423928848468,First-time,44.000
2019-09-17,743669629012,Returning,26.400
2019-09-17,2425667518548,First-time,36.500
2019-09-17,1896927625300,Returning,85.800
2019-09-17,388390846489,Returning,29.010
2019-09-17,292420059161,Returning,110.490
